,word,collocation_id,collocation_word,collocation_relation
10602,Son,4082390,son of the samurai,N:prep:N
10603,Son,4082389,to drown son,V:obj:N
10604,Son,4082388,to know as son,V:prep:N
10605,Son,4082387,to look like son,V:prep:N
10606,Son,4082386,arrival of son,N:prep:N
10607,Son,4082385,son of baiscne,N:prep:N
10608,Son,4082384,son of gisgo,N:prep:N
10609,Son,4082383,son emperor gaozong,N:nn:N
10610,Son,4082382,to confer upon son,V:prep:N
10611,Son,4082381,son of anarchy motorcycle club,N:prep:N
10612,Son,4082380,to condemn son,V:obj:N
10613,Son,4082379,son cassander,N:nn:N
10614,Son,4082402,son of king priam,N:prep:N
10615,Son,4082401,son of freedom,N:prep:N
10616,Son,4082400,to slay son in battle,V:obj+prep:N
10617,Son,4082399,son go off,V:subj:N
10618,Son,4082398,son arcadius,N:nn:N
10619,Son,4082397,son of commander,N:prep:N
10620,Son,4082396,son of the landlord,N:prep:N
10621,Son,4082395,son repent,V:subj:N
10622,Son,4082407,son of gomer,N:prep:N
10623,Son,4082406,to give us son,V:obj1+2:N
10624,Son,4082405,son of anchises,N:prep:N
10625,Son,4082404,command of son,N:prep:N
10626,Son,4082403,stepmother to son,N:prep:N
10627,Son,4082414,duty of the son,N:prep:N
10628,Son,4082413,viscountcy by son,N:prep:N
10629,Son,4082412,to avenge son,V:obj:N
10630,Son,4082411,son prove,V:subj:N
10631,Son,4082410,son leonard,N:nn:N
10632,Son,4082409,son to son,N:prep:N
10633,Son,4082408,son boris,N:nn:N
10634,Son,4082420,son de,N:nn:N
10635,Son,4082419,son enjoy,V:subj:N
10636,Son,4082418,son kyle,N:nn:N
10637,Son,4082417,to place son on throne,V:obj+prep:N
10638,Son,4082416,son of ibrahim,N:prep:N
10639,Son,4082415,son by the name,N:prep:N
10640,Son,4082427,favored son,N:mod:A
10641,Son,4082426,son frederic,N:nn:N
10642,Son,4082425,son imbibe,V:subj:N
10643,Son,4082424,son of kyuss,N:prep:N
10644,Son,4082423,son bryan,N:nn:N
10645,Son,4082422,son of halfdan,N:prep:N
10646,Son,4082421,son of the schoolteacher,N:prep:N
10647,Son,4082440,son of johann,N:prep:N
10648,Son,4082439,wind-gods son,N:nn:N
10649,Son,4082438,son coeur,N:nn:N
10650,Son,4082437,son of shealtiel,N:prep:N
10651,Son,4082436,to exile son,V:obj:N
10652,Son,4082435,son execute,V:subj:N
10653,Son,4082434,to name son after father,V:obj+prep:N
10654,Son,4082433,son of lir,N:prep:N
10655,Son,4082432,to beget son into world,V:obj+prep:N
10656,Son,4082431,son smite,V:subj:N
10657,Son,4082430,son of manu,N:prep:N
10658,Son,4082429,son ned,N:nn:N
10659,Son,4082428,son of the sea-cook,N:prep:N
10660,Son,4082443,son hold,V:subj:N
10661,Son,4082442,son of al-daula,N:prep:N
10662,Son,4082441,son decease,V:subj:N
10663,Son,4082452,marriage to the son,N:prep:N
10664,Son,4082451,to leave to son,V:prep:N
10665,Son,4082450,son gerald,N:nn:N
10666,Son,4082449,leadership of son,N:prep:N
10667,Son,4082448,to pierce son with shaft,V:obj+prep:N
10668,Son,4082447,son reside,V:subj:N
10669,Son,4082446,son of the apothecary,N:prep:N
10670,Son,4082445,son declare,V:subj:N
10671,Son,4082444,son share,V:subj:N
10672,Son,4082460,to return son,V:obj:N
10673,Son,4082459,son yazid,N:nn:N
10674,Son,4082458,killing of son,N:prep:N
10675,Son,4082457,sixteen-year-old son,N:mod:A
10676,Son,4082456,to deliver she of son,V:obj+prep:N
10677,Son,4082455,son of the goddess,N:prep:N
10678,Son,4082454,son of rohini,N:prep:N
10679,Son,4082453,seven year old son,N:mod:A
10680,Son,4082475,faith of the son,N:prep:N
10681,Son,4082474,horny-handed son,N:mod:A
10682,Son,4082473,son lawrence,N:nn:N
10683,Son,4082472,son of the raja,N:prep:N
10684,Son,4082471,to warn son,V:obj:N
10685,Son,4082470,empire among son,N:prep:N
10686,Son,4082469,son of amittai,N:prep:N
10687,Son,4082468,son of jean,N:prep:N
10688,Son,4082467,son of abinoam,N:prep:N
10689,Son,4082466,son of jehoiada,N:prep:N
10690,Son,4082465,two year old son,N:mod:A
10691,Son,4082464,to grant to son,V:prep:N
10692,Son,4082463,son of antigonus,N:prep:N
10693,Son,4082462,ungrateful son,N:mod:A
10694,Son,4082461,to claim as son,V:prep:N
10695,Son,4082489,son johann,N:nn:N
10696,Son,4082488,son of frank,N:prep:N
10697,Son,4082487,son hasan,N:nn:N
10698,Son,4082486,to order son,V:obj:N
10699,Son,4082485,son jesus christ,N:nn:N
10700,Son,4082484,son of sceva,N:prep:N
10701,Son,4082483,son of king charles ii,N:prep:N
10702,Son,4082482,second-eldest son,N:mod:A
10703,Son,4082481,son of muhammad,N:prep:N
10704,Son,4082480,son of mentius,N:prep:N
10705,Son,4082479,son help,V:subj:N
10706,Son,4082478,son of ivaldi,N:prep:N
10707,Son,4082477,to estrange from son,V:prep:N
10708,Son,4082476,son of the veteran,N:prep:N
10709,Son,4082497,son of william douglas,N:prep:N
10710,Son,4082496,son of mentu,N:prep:N
10711,Son,4082495,son accept,V:subj:N
10712,Son,4082494,son tipu sultan,N:nn:N
10713,Son,4082493,son of dracula,N:prep:N
10714,Son,4082492,compassion on the son,N:prep:N
10715,Son,4082491,word against the son,N:prep:N
10716,Son,4082490,son crispus,N:nn:N
10717,Son,4082509,influence on son,N:prep:N
10718,Son,4082508,cethern son,N:nn:N
10719,Son,4082507,to give you son,V:obj1+2:N
10720,Son,4082506,son josiah,N:nn:N
10721,Son,4082505,son of neocles,N:prep:N
10722,Son,4082504,son of the yeoman,N:prep:N
10723,Son,4082503,son bring home,V:subj:N
10724,Son,4082502,son of conrad,N:prep:N
10725,Son,4082501,son of the ambassador,N:prep:N
10726,Son,4082500,memory of the son,N:prep:N
10727,Son,4082499,son hafbur,N:nn:N
10728,Son,4082498,son of the prime minister,N:prep:N
10729,Son,4082516,son of fred,N:prep:N
10730,Son,4082515,son esprit,N:nn:N
10731,Son,4082514,to describe he as son,V:obj+prep:N
10732,Son,4082513,to present him with son,V:obj+prep:N
10733,Son,4082512,son of duncan,N:prep:N
10734,Son,4082511,son in battle,N:prep:N
10735,Son,4082510,son cao pi,N:nn:N
10736,Son,4082528,son of the wolf,N:prep:N
10737,Son,4082527,son of phrixus,N:prep:N
10738,Son,4082526,bc son,N:nn:N
10739,Son,4082525,son of heth,N:prep:N
10740,Son,4082524,son of harry,N:prep:N
10741,Son,4082523,to recognize him as son,V:obj+prep:N
10742,Son,4082522,to give world son,V:obj1+2:N
10743,Son,4082521,son by the hand,N:prep:N
10744,Son,4082520,son edgar,N:nn:N
10745,Son,4082519,son give up,V:subj:N
10746,Son,4082518,son of darkness,N:prep:N
10747,Son,4082517,son of the cabinetmaker,N:prep:N
10748,Son,4082540,son of william ii,N:prep:N
10749,Son,4082539,son of the sculptor,N:prep:N
10750,Son,4082538,sacrifice of son,N:prep:N
10751,Son,4082537,life as the son,N:prep:N
10752,Son,4082536,son of margaret,N:prep:N
10753,Son,4082535,conversation with son,N:prep:N
10754,Son,4082534,to wound son,V:obj:N
10755,Son,4082533,son of breckinridge,N:prep:N
10756,Son,4082532,son disinherit,V:subj:N
10757,Son,4082531,to arrange marriage between son,V:obj+prep:N
10758,Son,4082530,vienna as the son,N:prep:N
10759,Son,4082529,son of the coach,N:prep:N
10760,Son,4082551,son manfred,N:nn:N
10761,Son,4082550,presence of the son,N:prep:N
10762,Son,4082549,to have son with him,V:obj+prep:N
10763,Son,4082548,son olaf,N:nn:N
10764,Son,4082547,to injure son,V:obj:N
10765,Son,4082546,son miles,N:nn:N
10766,Son,4082545,none of son,N:prep:N
10767,Son,4082544,son weep,V:subj:N
10768,Son,4082543,to recognise as son,V:prep:N
10769,Son,4082542,son of the missionary,N:prep:N
10770,Son,4082541,son of the plumber,N:prep:N
10771,Son,4082562,son elijah,N:nn:N
10772,Son,4082561,son cameron,N:nn:N
10773,Son,4082560,to cure son,V:obj:N
10774,Son,4082559,son of john stuart,N:prep:N
10775,Son,4082558,son emperor xianzong,N:nn:N
10776,Son,4082557,son sima yan,N:nn:N
10777,Son,4082556,son of genghis khan,N:prep:N
10778,Son,4082555,son of the salesman,N:prep:N
10779,Son,4082554,to leave kingdom to son,V:obj+prep:N
10780,Son,4082553,son of hipponicus,N:prep:N
10781,Son,4082552,son of the chancellor,N:prep:N
10782,Son,4082570,son of the clockmaker,N:prep:N
10783,Son,4082569,son turn,V:subj:N
10784,Son,4082568,tidings of son,N:prep:N
10785,Son,4082567,to leave her with son,V:obj+prep:N
10786,Son,4082566,son of houadir,N:prep:N
10787,Son,4082565,gospel of the son,N:prep:N
10788,Son,4082564,surrogate son,N:mod:A
10789,Son,4082563,to greet son,V:obj:N
10790,Son,4082577,son hamnet,N:nn:N
10791,Son,4082576,to treat me like son,V:obj+prep:N
10792,Son,4082575,son li zhe,N:nn:N
10793,Son,4082574,to divide land between son,V:obj+prep:N
10794,Son,4082573,son of thorir,N:prep:N
10795,Son,4082572,son ismail,N:nn:N
10796,Son,4082571,son of teacher,N:prep:N
10797,Son,4082587,son as successor,N:prep:N
10798,Son,4082586,to dote on son,V:obj:N
10799,Son,4082585,son of henry percy,N:prep:N
10800,Son,4082584,to capture son,V:obj:N
10801,Son,4082583,son betray,V:subj:N
10802,Son,4082582,son dennis,N:nn:N
10803,Son,4082581,son freddie,N:nn:N
10804,Son,4082580,mighty-armed son,N:mod:A
10805,Son,4082579,to give name to son,V:obj+prep:N
10806,Son,4082578,son of sweyn,N:prep:N
10807,Son,4082597,son of siegmund,N:prep:N
10808,Son,4082596,son of nicholas bacon,N:prep:N
10809,Son,4082595,to pierce son with arrow,V:obj+prep:N
10810,Son,4082594,to curse son,V:obj:N
10811,Son,4082593,son build,V:subj:N
10812,Son,4082592,person of son,N:prep:N
10813,Son,4082591,son of marium,N:prep:N
10814,Son,4082590,son of casimir,N:prep:N
10815,Son,4082589,son astyanax,N:nn:N
10816,Son,4082588,kingdom between son,N:prep:N
10817,Son,4082607,son of emperor leopold ii,N:prep:N
10818,Son,4082606,tomb of son,N:prep:N
10819,Son,4082605,son of the greeks,N:prep:N
10820,Son,4082604,son percy,N:nn:N
10821,Son,4082603,son of the bricklayer,N:prep:N
10822,Son,4082602,son of javan,N:prep:N
10823,Son,4082601,son of oileus,N:prep:N
10824,Son,4082600,son restore,V:subj:N
10825,Son,4082599,son cesare,N:nn:N
10826,Son,4082598,son nigel,N:nn:N
10827,Son,4082625,son achilles,N:nn:N
10828,Son,4082624,to entrust son,V:obj:N
10829,Son,4082623,son vanquish,V:subj:N
10830,Son,4082622,son of the conqueror,N:prep:N
10831,Son,4082621,search of son,N:prep:N
10832,Son,4082620,to kill son in war,V:obj+prep:N
10833,Son,4082619,son of osvif,N:prep:N
10834,Son,4082618,son evan,N:nn:N
10835,Son,4082617,son of tyndareus,N:prep:N
10836,Son,4082616,son of the headmaster,N:prep:N
10837,Son,4082615,son of the postmaster,N:prep:N
10838,Son,4082614,to bear son to them,V:obj+prep:N
10839,Son,4082613,son of king robert ii,N:prep:N
10840,Son,4082612,son of the statesman,N:prep:N
10841,Son,4082611,son of suta,N:prep:N
10842,Son,4082610,to banish son,V:obj:N
10843,Son,4082609,son of somadatta,N:prep:N
10844,Son,4082608,son of pavana,N:prep:N
10845,Son,4082629,son johannes,N:nn:N
10846,Son,4082628,son rick,N:nn:N
10847,Son,4082627,son of lorenzo,N:prep:N
10848,Son,4082626,son of the steward,N:prep:N
10849,Son,4082636,son timothy,N:nn:N
10850,Son,4082635,grand son,N:mod:A
10851,Son,4082634,son rehoboam,N:nn:N
10852,Son,4082633,son breugel,N:nn:N
10853,Son,4082632,son of the justice,N:prep:N
10854,Son,4082631,son of louis xiii,N:prep:N
10855,Son,4082630,quarrel with son,N:prep:N
10856,Son,4082642,son of dan,N:prep:N
10857,Son,4082641,son quarrel,V:subj:N
10858,Son,4082640,to result in son,V:prep:N
10859,Son,4082639,son agree,V:subj:N
10860,Son,4082638,son of ethelred,N:prep:N
10861,Son,4082637,son emperor yang,N:nn:N
10862,Son,4082657,child son,N:nn:N
10863,Son,4082656,son rolf,N:nn:N
10864,Son,4082655,son randy,N:nn:N
10865,Son,4082654,son of vichitravirya,N:prep:N
10866,Son,4082653,son brandon,N:nn:N
10867,Son,4082652,son emperor jing,N:nn:N
10868,Son,4082651,son ahmad,N:nn:N
10869,Son,4082650,known son,N:mod:A
10870,Son,4082649,to condemn son to death,V:obj+prep:N
10871,Son,4082648,son of henry somerset,N:prep:N
10872,Son,4082647,widower with the son,N:prep:N
10873,Son,4082646,distinguished son,N:mod:A
10874,Son,4082645,eternal son,N:mod:A
10875,Son,4082644,to name son james,V:obj1+2:N
10876,Son,4082643,son of the clothier,N:prep:N
10877,Son,4082666,son of lucius,N:prep:N
10878,Son,4082665,contact with son,N:prep:N
10879,Son,4082664,son of hellen,N:prep:N
10880,Son,4082663,eye on son,N:prep:N
10881,Son,4082662,son of nudd,N:prep:N
10882,Son,4082661,son of the gentry,N:prep:N
10883,Son,4082660,nechtan son,N:nn:N
10884,Son,4082659,son of the shipowner,N:prep:N
10885,Son,4082658,son laurence,N:nn:N
10886,Son,4082676,son of light,N:prep:N
10887,Son,4082675,descent from the son,N:prep:N
10888,Son,4082674,england with son,N:prep:N
10889,Son,4082673,son swear,V:subj:N
10890,Son,4082672,son of john carter,N:prep:N
10891,Son,4082671,son william ii,N:nn:N
10892,Son,4082670,son of healfdene,N:prep:N
10893,Son,4082669,son in-law,N:nn:N
10894,Son,4082668,son of leo,N:prep:N
10895,Son,4082667,son of the race,N:prep:N
10896,Son,4082680,son moses,N:nn:N
10897,Son,4082679,son ibrahim pasha,N:nn:N
10898,Son,4082678,son eleazar,N:nn:N
10899,Son,4082677,spirit of the son,N:prep:N
10900,Son,4082688,son complain,V:subj:N
10901,Son,4082687,longing for son,N:prep:N
10902,Son,4082686,son of gorla,N:prep:N
10903,Son,4082685,son of cronus,N:prep:N
10904,Son,4082684,to have relationship with son,V:obj+prep:N
10905,Son,4082683,first of son,N:prep:N
10906,Son,4082682,son mahmud,N:nn:N
10907,Son,4082681,son of isai,N:prep:N
10908,Son,4082700,trondhjem as the son,N:prep:N
10909,Son,4082699,son of planter,N:prep:N
10910,Son,4082698,son antoine,N:nn:N
10911,Son,4082697,son bernhard,N:nn:N
10912,Son,4082696,slaying of son,N:prep:N
10913,Son,4082695,father son,N:nn:N
10914,Son,4082694,son of leda,N:prep:N
10915,Son,4082693,son of the sailor,N:prep:N
10916,Son,4082692,wedding of son,N:prep:N
10917,Son,4082691,son of the broker,N:prep:N
10918,Son,4082690,son ecgfrith,N:nn:N
10919,Son,4082689,to wed son,V:obj:N
10920,Son,4082710,mother to the son,N:prep:N
10921,Son,4082709,son of jochi,N:prep:N
10922,Son,4082708,son sancho,N:nn:N
10923,Son,4082707,son miss,V:subj:N
10924,Son,4082706,to bear son year,V:obj1+2:N
10925,Son,4082705,son of iapetus,N:prep:N
10926,Son,4082704,son of stefan loristan,N:prep:N
10927,Son,4082703,son of omri,N:prep:N
10928,Son,4082702,mother with son,N:prep:N
10929,Son,4082701,son judah,N:nn:N
10930,Son,4082723,son of the keeper,N:prep:N
10931,Son,4082722,to name son henry,V:obj1+2:N
10932,Son,4082721,assistance of son,N:prep:N
10933,Son,4082720,to pass onto son,V:prep:N
10934,Son,4082719,son of pelops,N:prep:N
10935,Son,4082718,to marry sister to son,V:obj+prep:N
10936,Son,4082717,to crucify son of god,V:obj+prep:N
10937,Son,4082716,son of georg,N:prep:N
10938,Son,4082715,son henry vi,N:nn:N
10939,Son,4082714,son come out,V:subj:N
10940,Son,4082713,youthful son,N:mod:A
10941,Son,4082712,tutor of son,N:prep:N
10942,Son,4082711,son canute,N:nn:N
10943,Son,4082736,son of grim,N:prep:N
10944,Son,4082735,son of the jeweller,N:prep:N
10945,Son,4082734,son stefan,N:nn:N
10946,Son,4082733,to give daughter to son,V:obj+prep:N
10947,Son,4082732,to wed to son,V:prep:N
10948,Son,4082731,son by lady,N:prep:N
10949,Son,4082730,son plead,V:subj:N
10950,Son,4082729,son of enemy,N:prep:N
10951,Son,4082728,son of iii,N:prep:N
10952,Son,4082727,to remind him of son,V:obj+prep:N
10953,Son,4082726,to saw son,V:obj:N
10954,Son,4082725,son of the chieftain,N:prep:N
10955,Son,4082724,son assassinate,V:subj:N
10956,Son,4082746,son nicolas,N:nn:N
10957,Son,4082745,son abel,N:nn:N
10958,Son,4082744,son take to,V:subj:N
10959,Son,4082743,son of sophroniscus,N:prep:N
10960,Son,4082742,son of the artist,N:prep:N
10961,Son,4082741,son of the cook,N:prep:N
10962,Son,4082740,son acquire,V:subj:N
10963,Son,4082739,son faure gnassingbé,N:nn:N
10964,Son,4082738,to proclaim son,V:obj:N
10965,Son,4082737,to behold prowess of son,V:obj+prep:N
10966,Son,4082755,son of the mechanic,N:prep:N
10967,Son,4082754,son leon,N:nn:N
10968,Son,4082753,to bear life son,V:obj1+2:N
10969,Son,4082752,son robbie,N:nn:N
10970,Son,4082751,son gout,N:nn:N
10971,Son,4082750,to behold son of pandu,V:obj+prep:N
10972,Son,4082749,to do for son,V:prep:N
10973,Son,4082748,godfather of son,N:prep:N
10974,Son,4082747,to forgive son,V:obj:N
10975,Son,4082763,son joey,N:nn:N
10976,Son,4082762,son overthrow,V:subj:N
10977,Son,4082761,son amour,N:nn:N
10978,Son,4082760,son of godzilla,N:prep:N
10979,Son,4082759,son of martin,N:prep:N
10980,Son,4082758,son of ernest,N:prep:N
10981,Son,4082757,son of the stockbroker,N:prep:N
10982,Son,4082756,to slay son of dhritarashtra,V:obj+prep:N
10983,Son,4082774,marriage with the son,N:prep:N
10984,Son,4082773,son of the commander,N:prep:N
10985,Son,4082772,to give birth to son,V:prep:N
10986,Son,4082771,to name son after him,V:obj+prep:N
10987,Son,4082770,son of the khan,N:prep:N
10988,Son,4082769,son decide,V:subj:N
10989,Son,4082768,son oscar,N:nn:N
10990,Son,4082767,to put son,V:obj:N
10991,Son,4082766,son of hall,N:prep:N
10992,Son,4082765,son of malcolm,N:prep:N
10993,Son,4082764,son of paul,N:prep:N
10994,Son,4082790,to devour son,V:obj:N
10995,Son,4082789,virtuous son,N:mod:A
10996,Son,4082788,son barry,N:nn:N
10997,Son,4082787,son gustave,N:nn:N
10998,Son,4082786,son of the bondwoman,N:prep:N
10999,Son,4082785,son of godofrid,N:prep:N
11000,Son,4082784,divinity of the son,N:prep:N
11001,Son,4082783,son of the gael,N:prep:N
11002,Son,4082782,pious son,N:mod:A
11003,Son,4082781,to elect son,V:obj:N
11004,Son,4082780,to recognise son,V:obj:N
11005,Son,4082779,son tiberius,N:nn:N
11006,Son,4082778,to engage to son,V:prep:N
11007,Son,4082777,son of the civil engineer,N:prep:N
11008,Son,4082776,son of gruffydd,N:prep:N
11009,Son,4082775,execution of son,N:prep:N
11010,Son,4082801,son reveal,V:subj:N
11011,Son,4082800,portrait of son,N:prep:N
11012,Son,4082799,to tell of son,V:prep:N
11013,Son,4082798,son of the imam,N:prep:N
11014,Son,4082797,to relate to son,V:prep:N
11015,Son,4082796,son of canute,N:prep:N
11016,Son,4082795,conflict with son,N:prep:N
11017,Son,4082794,voice of the son,N:prep:N
11018,Son,4082793,to educate son at school,V:obj+prep:N
11019,Son,4082792,son of the servant,N:prep:N
11020,Son,4082791,son edmond,N:nn:N
11021,Son,4082821,grave of son,N:prep:N
11022,Son,4082820,son vasily,N:nn:N
11023,Son,4082819,son of king henry iv,N:prep:N
11024,Son,4082818,worthless son,N:mod:A
11025,Son,4082817,to name son thomas,V:obj1+2:N
11026,Son,4082816,eight year old son,N:mod:A
11027,Son,4082815,word of son,N:prep:N
11028,Son,4082814,heart of son,N:prep:N
11029,Son,4082813,son of brian,N:prep:N
11030,Son,4082812,to leave son in charge,V:obj+prep:N
11031,Son,4082811,one-year-old son,N:mod:A
11032,Son,4082810,son of ambika,N:prep:N
11033,Son,4082809,to name it after son,V:obj+prep:N
11034,Son,4082808,son of triarius,N:prep:N
11035,Son,4082807,son of creon,N:prep:N
11036,Son,4082806,possession of the son,N:prep:N
11037,Son,4082805,son of el,N:prep:N
11038,Son,4082804,spoiled son,N:mod:A
11039,Son,4082803,son of vasudeva,N:prep:N
11040,Son,4082802,son fall into,V:subj:N
11041,Son,4082839,son of senior,N:prep:N
11042,Son,4082838,stavanger as the son,N:prep:N
11043,Son,4082837,son larry,N:nn:N
11044,Son,4082836,son to daughter,N:prep:N
11045,Son,4082835,son le,N:nn:N
11046,Son,4082834,separation from son,N:prep:N
11047,Son,4082833,son fight with,V:subj:N
11048,Son,4082832,son of miled,N:prep:N
11049,Son,4082831,son chiang ching-kuo,N:nn:N
11050,Son,4082830,son of pisistratus,N:prep:N
11051,Son,4082829,to marry one of son,V:obj+prep:N
11052,Son,4082828,son of the magistrate,N:prep:N
11053,Son,4082827,son of aedh,N:prep:N
11054,Son,4082826,welfare of son,N:prep:N
11055,Son,4082825,son of king george ii,N:prep:N
11056,Son,4082824,son of the publican,N:prep:N
11057,Son,4082823,son stuart,N:nn:N
11058,Son,4082822,crown to son,N:prep:N
11059,Son,4082849,son of child,N:prep:N
11060,Son,4082848,to succeed by son,V:prep:N
11061,Son,4082847,bedside of son,N:prep:N
11062,Son,4082846,son of bhimasena,N:prep:N
11063,Son,4082845,son of louis ii,N:prep:N
11064,Son,4082844,son of eurytus,N:prep:N
11065,Son,4082843,son of matiwane,N:prep:N
11066,Son,4082842,son siegfried,N:nn:N
11067,Son,4082841,son of ephraim,N:prep:N
11068,Son,4082840,son aswatthaman,N:nn:N
11069,Son,4082863,to announce birth of son,V:obj+prep:N
11070,Son,4082862,to depose son,V:obj:N
11071,Son,4082861,son yang guang,N:nn:N
11072,Son,4082860,son rudolf,N:nn:N
11073,Son,4082859,to play role of son,V:obj+prep:N
11074,Son,4082858,son omar,N:nn:N
11075,Son,4082857,son gordon,N:nn:N
11076,Son,4082856,to rob me of son,V:obj+prep:N
11077,Son,4082855,son of battle,N:prep:N
11078,Son,4082854,marriage of the son,N:prep:N
11079,Son,4082853,son greg,N:nn:N
11080,Son,4082852,son of the thief,N:prep:N
11081,Son,4082851,son of beli,N:prep:N
11082,Son,4082850,son edward vi,N:nn:N
11083,Son,4082875,son of andrew,N:prep:N
11084,Son,4082874,son emperor ruizong,N:nn:N
11085,Son,4082873,subordination of the son,N:prep:N
11086,Son,4082872,to send son to england,V:obj+prep:N
11087,Son,4082871,son of attorney,N:prep:N
11088,Son,4082870,home of son,N:prep:N
11089,Son,4082869,son spend,V:subj:N
11090,Son,4082868,to leave son behind him,V:obj+prep:N
11091,Son,4082867,son of the emerald isle,N:prep:N
11092,Son,4082866,son of julius caesar,N:prep:N
11093,Son,4082865,son of selim,N:prep:N
11094,Son,4082864,to divide empire among son,V:obj+prep:N
11095,Son,4082888,to bring son into world,V:obj+prep:N
11096,Son,4082887,nephew son,N:nn:N
11097,Son,4082886,to provide for son,V:prep:N
11098,Son,4082885,son of ronan,N:prep:N
11099,Son,4082884,son nero,N:nn:N
11100,Son,4082883,something about son,N:prep:N
11101,Son,4082882,son moroni,N:nn:N
11102,Son,4082881,son jon,N:nn:N
11103,Son,4082880,tribute to son,N:prep:N
11104,Son,4082879,son of the accountant,N:prep:N
11105,Son,4082878,son jackie,N:nn:N
11106,Son,4082877,son of thor,N:prep:N
11107,Son,4082876,throne by son,N:prep:N
11108,Son,4082895,son kavadh ii,N:nn:N
11109,Son,4082894,to hear of son,V:prep:N
11110,Son,4082893,to fall on son,V:prep:N
11111,Son,4082892,son of custennin,N:prep:N
11112,Son,4082891,to publish by son,V:prep:N
11113,Son,4082890,to proceed from son,V:prep:N
11114,Son,4082889,son of cian,N:prep:N
11115,Son,4082908,coronation of son,N:prep:N
11116,Son,4082907,son march,V:subj:N
11117,Son,4082906,son of alfonso,N:prep:N
11118,Son,4082905,to lead son by hand,V:obj+prep:N
11119,Son,4082904,son of ernst,N:prep:N
11120,Son,4082903,charles son,N:nn:N
11121,Son,4082902,son of rudra,N:prep:N
11122,Son,4082901,to acknowledge him as son,V:obj+prep:N
11123,Son,4082900,son of gilbert,N:prep:N
11124,Son,4082899,son henry ii,N:nn:N
11125,Son,4082898,to appear in son,V:prep:N
11126,Son,4082897,son of the player,N:prep:N
11127,Son,4082896,son by adoption,N:prep:N
11128,Son,4082921,son of archibald douglas,N:prep:N
11129,Son,4082920,eleven son,N:nn:N
11130,Son,4082919,son of dardanus,N:prep:N
11131,Son,4082918,long-absent son,N:mod:A
11132,Son,4082917,son of minos,N:prep:N
11133,Son,4082916,to take away son,V:obj:N
11134,Son,4082915,son augustus,N:nn:N
11135,Son,4082914,son vincent,N:nn:N
11136,Son,4082913,son in the army,N:prep:N
11137,Son,4082912,son akbar,N:nn:N
11138,Son,4082911,to name son george,V:obj1+2:N
11139,Son,4082910,son ted,N:nn:N
11140,Son,4082909,son of alexander stewart,N:prep:N
11141,Son,4082935,to legitimate son,V:obj:N
11142,Son,4082934,son joel,N:nn:N
11143,Son,4082933,kingdom among son,N:prep:N
11144,Son,4082932,son of king hussein,N:prep:N
11145,Son,4082931,son of ampycus,N:prep:N
11146,Son,4082930,son mourn,V:subj:N
11147,Son,4082929,son of shah,N:prep:N
11148,Son,4082928,son from wife,N:prep:N
11149,Son,4082927,son of the actress,N:prep:N
11150,Son,4082926,son of conon,N:prep:N
11151,Son,4082925,duteous son,N:mod:A
11152,Son,4082924,to accuse son,V:obj:N
11153,Son,4082923,to commit judgment unto son,V:obj+prep:N
11154,Son,4082922,son of chairman,N:prep:N
11155,Son,4082949,to bless her with son,V:obj+prep:N
11156,Son,4082948,liberty of the son,N:prep:N
11157,Son,4082947,son of rama,N:prep:N
11158,Son,4082946,son of ailill,N:prep:N
11159,Son,4082945,son of wittiza,N:prep:N
11160,Son,4082944,son of leofric,N:prep:N
11161,Son,4082943,son cleave,V:subj:N
11162,Son,4082942,son of bob marley,N:prep:N
11163,Son,4082941,to smile at son,V:prep:N
11164,Son,4082940,son of alknomook,N:prep:N
11165,Son,4082939,to leave it to son,V:obj+prep:N
11166,Son,4082938,preference for son,N:prep:N
11167,Son,4082937,son cnut,N:nn:N
11168,Son,4082936,son of the printer,N:prep:N
11169,Son,4082967,story of son,N:prep:N
11170,Son,4082966,all of son,N:prep:N
11171,Son,4082965,son of musa,N:prep:N
11172,Son,4082964,son sextus,N:nn:N
11173,Son,4082963,account of son,N:prep:N
11174,Son,4082962,to succeed son,V:obj:N
11175,Son,4082961,son abide,V:subj:N
11176,Son,4082960,son near,V:subj:N
11177,Son,4082959,bride of son,N:prep:N
11178,Son,4082958,son brad,N:nn:N
11179,Son,4082957,son alessandro,N:nn:N
11180,Son,4082956,son of the chemist,N:prep:N
11181,Son,4082955,son of kronos,N:prep:N
11182,Son,4082954,message to son,N:prep:N
11183,Son,4082953,to leave throne to son,V:obj+prep:N
11184,Son,4082952,three year old son,N:mod:A
11185,Son,4082951,son of owain gwynedd,N:prep:N
11186,Son,4082950,christening of son,N:prep:N
11187,Son,4082982,to attribute to son,V:prep:N
11188,Son,4082981,son kim jong-il,N:nn:N
11189,Son,4082980,son of the serf,N:prep:N
11190,Son,4082979,son of philip iv,N:prep:N
11191,Son,4082978,son of consolation,N:prep:N
11192,Son,4082977,son of gudmund,N:prep:N
11193,Son,4082976,to give them to son,V:obj+prep:N
11194,Son,4082975,jesus christ as the son,N:prep:N
11195,Son,4082974,son vytautas,N:nn:N
11196,Son,4082973,son conspire,V:subj:N
11197,Son,4082972,son of seleucus,N:prep:N
11198,Son,4082971,to vanquish son of pandu,V:obj+prep:N
11199,Son,4082970,son sing,V:subj:N
11200,Son,4082969,word to son,N:prep:N
