,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_adjective,next_word_index_noun
581,하프,ko,verb,/ha̠pʰɯ/,ɶpu,harp,,,
582,marah,id,verb,/marah/,ɶɶr,angry,,944:1115:1550,1598
583,furry,en,adjective,/ˈfɝi/,əy,furry,418:1034:1348,,1010:1073:1218:1409:1437:1452:1506:1520:1542:1609
584,zahlen,de,verb,/ˈtsaːln̩/,pɶlm,numbers,,,
585,basi,id,adjective,/basi/,ɶy,stale,65:160:207:332:349:367:398:664:1054:1085:1165:1215:1612,93:175:339:437:528:578:699:1438,789:792:797:818:843:890:962:1067:1068:1116:1163:1255:1263:1267:1270:1314:1370:1476:1496:1611:1682:1685:1725
586,stale,en,adjective,/ˈsteɪɫ/,ϕøʏ,stale,,,
587,poach,en,verb,/ˈpoʊtʃ/,oʊp,poach,,,1501
588,perut,id,adjective,/pərut/,əup,stomach,1502,,
589,vinny,en,verb,/ˈvɪni/,ʏy,vinny,,,913:1161:1172:1254:1371:1628
590,stalk,en,verb,/ˈstɔk/,ϕɔp,stalk,,,
591,結ぶ,ja,verb,/mɯsɯbɯ/,uuu,tie,,1664,1419:1504:1634:1661
592,cooed,en,verb,/ˈkud/,ub,cooed,,,951:1000:1055:1505
593,leddy,en,adjective,/ˈɫɛdi/,œy,leddy,318:1015:1088,643:1757,887:1006:1020:1129:1271:1402
594,hoppy,en,adjective,/ˈhɔpi/,ɔy,hoppy,6:476:1032,78:612,764:933:977:982:1022:1060:1295:1521
595,기업,ko,verb,/kiʌ̹p̚/,yɔp,Enterprise,1069,,1164
596,muddy,en,adjective,/ˈmədi/,əy,muddy,418:1034:1348,,1010:1073:1218:1409:1437:1452:1506:1520:1542:1609
597,dadap,id,verb,/dadap/,ɶɶp,Dadap,401,1318,1339:1353
598,sells,en,verb,/ˈsɛɫz/,œβ,sells,,,1205
599,卖,zh-cn,verb,/maɪ˥˩/,ɶʏ,Sell,235,,904:1005:1145:1326:1346:1590
600,batu,id,verb,/batu/,ɶu,stone,13:46:99:127:248:335:366:448:522:581:996:1180,133:1037:1251,731:771:773:979:1026:1083:1156:1300:1380:1430:1435:1498:1509:1589:1638:1670:1672:1737
601,weeps,en,verb,/ˈwips/,ypϕ,weeps,,,897:1057:1244:1245
602,무늬,ko,adjective,/muni/,uy,pattern,169:290:354:658:978:1077,167:1206,1076:1199:1268:1288:1333:1575
603,beech,en,verb,/ˈbitʃ/,yp,beech,191:327:570:1209:1343,1253,1099:1243:1306:1394:1488:1513:1591:1602
604,fago,eo,verb,/fago/,ɶo,There is,11:44:88:124:355:478:939:1582,210,711:787:985:988:1027:1082:1138:1269:1388:1514:1586:1618:1619:1621:1680
605,粘贴,zh-cn,verb,/ʈʂan˥˥ tʰjɛ˥˥/,ɶmpœ,Paste,,,956
606,부리,ko,adjective,/puɾi/,uy,beak,169:290:354:658:978:1077,167:1206,1076:1199:1268:1288:1333:1575
607,rhone,en,verb,/ˈɹoʊn/,oʊm,rhone,,945:1142,903:1703
608,write,en,verb,/ˈɹaɪt/,ɶʏp,write,,,1031:1517:1562
609,发生,zh-cn,verb,/fa˥˥ ʂɤŋ˥˥/,ɶom,occur,,646,1518:1560:1648:1715
610,브롬,ko,verb,/pɯɾo̞m/,uom,bromine,365,,767:1519
611,bucky,en,adjective,/ˈbəki/,əy,bucky,418:1034:1348,,1010:1073:1218:1409:1437:1452:1506:1520:1542:1609
612,버리,ko,adjective,/pʌ̹ɾi/,ɔy,Controids,38:82,129:152:472:594:1386,902:933:977:982:1022:1521:1663
613,邪恶,zh-cn,verb,/ɕjɛ˧˥ ɤ˥˩/,ϕœo,evil,,,
614,하하,ko,verb,/ha̠ɦa̠/,ɶɶ,haha,629,117:343:568,741:821:857:874:949:1018:1177:1234:1260:1487:1523:1537:1544:1587:1597:1646:1735:1738
615,logi,eo,verb,/logi/,oy,To log,69:565:1113,34:71:281:287:1484,743:967:1078:1197:1203:1256:1310:1594
616,미끼,ko,verb,/mik͈i/,ypy,bait,,649,
617,watch,en,verb,/ˈwɑtʃ/,ɑp,watch,1150,,1131:1303:1328:1528:1572
618,spiel,en,adjective,/ˈspiɫ/,ϕy,spiel,,,
619,bigot,en,verb,/ˈbɪɡət/,ʏəp,bigot,1240:1532,,
620,流す,ja,verb,/nagasɯ/,ɶɶu,Flush,,,1064:1454:1533
621,towel,en,verb,/ˈtaʊəɫ/,ɶʊə,towel,,,1049
622,weedy,en,adjective,/ˈwidi/,yy,weedy,188:375:393:547:616:702:1108:1491,91:103:572:1184:1307,721:847:853:876:911:952:991:1003:1092:1287:1308:1349:1356:1385:1494:1512:1524:1535:1547:1567:1729:1734
623,고양이,ko,verb,/ko̞ja̠ŋi/,oɶy,cat,,77:1536,
624,朽ちる,ja,verb,/kɯtɕiɾɯ/,upyu,Decay,,,
625,똥,ko,adjective,/t͈o̞ŋ/,pom,shit,,,
626,고름,ko,verb,/ko̞ɾɯm/,oum,pus,1107,,1080:1376
627,bulky,en,adjective,/ˈbəɫki/,əy,bulky,418:1034:1348,,1010:1073:1218:1409:1437:1452:1506:1520:1542:1609
628,dika,eo,adjective,/dika/,yɶ,thick,296:1212,62:181,959:1516:1543:1743
629,nada,id,verb,/nada/,ɶɶ,tone,319:413:614:687,53:265:343:854,821:857:874:893:1018:1177:1234:1260:1487:1523:1537:1544:1587:1597:1646:1707:1735:1738:1749
630,skeel,en,verb,/ˈskiɫ/,ϕy,skeel,,,
631,weeny,en,verb,/ˈwini/,yy,weeny,188:375:393:547:616:702:1108:1491,91:103:572:1184:1307,721:847:853:876:911:952:991:1003:1092:1287:1308:1349:1356:1385:1494:1512:1524:1535:1547:1567:1729:1734
632,蹲,zh-cn,verb,/tuən˥˥/,uəm,squat,1025:1548,1153,1632:1653
633,akar,id,verb,/akar/,ɶɶr,root,,944:1115:1550,1598
634,어근,ko,verb,/ʌ̹ɡɯn/,ɔum,radix,,,1551
635,beku,id,verb,/bəku/,əu,frozen,562,895,1481:1552:1762
636,pledi,eo,verb,/pledi/,pøy,plead,,,
637,mahal,en,adjective,/məˈhɑɫ/,əɑ,mahal,,,1486:1554
638,概述,zh-cn,verb,/kaɪ˥˩ ʂu˥˩/,ɶʏu,Overview,,1555,1660
639,희망,ko,verb,/çima̠ŋ/,yɶm,Hope,,1432,754:1549:1556:1654
640,harapan,id,verb,/harapan/,ɶɶɶm,hope,,1229,1604
641,toran,en,verb,/tɔˈɹɑn/,ɔɑm,toran,1730,,1557
642,worse,en,adjective,/ˈwɝs/,əϕ,worse,1038,,964
643,배리,ko,adjective,/pɛ̝ɾi/,œy,Barley,113:119:493,106:178:219:356:593:1757,887:1129:1233:1402
644,barry,en,adjective,/ˈbæɹi/,by,barry,,,
645,kubu,id,verb,/kubu/,uu,Kubu.,74:268:331:345:350:369:435:563:685:1282,234,749:972:1144:1181:1262:1415:1474:1482:1527:1546:1559
646,아종,ko,adjective,/a̠d͡ʑo̞ŋ/,ɶbom,Sap,,,
647,schweben,de,verb,/ˈʃveːbən/,øəm,hover,,,1224
648,hover,en,verb,/ˈhəvɝ/,əə,hover,1561:1566,,
649,リッチ,ja,adjective,/ɾitɕːi/,ypϕy,rich,,,
650,lain,id,adjective,/lain/,ɶym,other,510,112:1751,861:928:950:1210:1420
651,다른,ko,adjective,/ta̠ɾɯn/,ɶum,Different,1242:1531,131:451,739:753:1565
652,other,en,adjective,/ˈəðɝ/,əə,other,1561:1566,,
653,huffy,en,adjective,/ˈhəfi/,əy,huffy,418:1034:1348,,1010:1073:1218:1409:1437:1452:1506:1520:1542:1609
654,liar,id,adjective,/liar/,yɶr,wild,,1357:1569,
655,feral,en,adjective,/ˈfɛɹəɫ/,œə,feral,1143:1570,1701,1592
656,kusut,id,verb,/kusut/,uup,tangled,10:227,,1123:1573
657,kental,id,adjective,/kəntal/,əmɶl,thick,,,
658,duri,id,verb,/duri/,uy,Duri.,79:169:290:354:978:1077,167:602:606:1206,1076:1199:1268:1575
659,thorn,en,verb,/ˈθɔɹn/,ɔm,thorn,534:1350:1443,1365,912:980:1011:1499
660,dorno,eo,verb,/dorno/,oro,Thorn,,,
661,musty,en,adjective,/ˈməsti/,əϕy,musty,,,
662,apak,id,adjective,/apaʔ/,ɶɶb,musty,,1439:1577,1400
663,terpaku,id,verb,/tərpaku/,ərɶu,Stushed,,,
664,자리,ko,verb,/t͡ɕa̠ɾi/,pɶy,Seat,,,
665,lexis,en,verb,/ˈɫɛksɪs/,œpʏϕ,lexis,,,
666,korvo,eo,verb,/korvo/,oro,Crow,,,
667,ethic,en,adjective,/ˈɛθɪk/,œʏp,ethic,,,1220
668,ŝaŭmo,eo,adjective,/ʃaumo/,ɶuo,foam,,,1122:1581
669,third,en,adjective,/ˈθɝd/,əb,third,,,1194
670,ketiga,id,adjective,/kətiga/,əyɶ,third,,1192,1213
671,fasko,eo,verb,/fasko/,ɶϕo,beam,,,
672,smell,en,verb,/ˈsmɛɫ/,ϕœ,smell,,,
673,劲,zh-cn,verb,/tɕɪŋ˥˩/,pʏm,strength,,,
674,herre,en,adjective,/ˈhəɹi/,əy,herre,418:1034:1348,,1010:1073:1218:1409:1437:1452:1506:1520:1542:1609
675,awful,en,adjective,/ˈɑfəɫ/,ɑə,awful,901,1127,1004:1671:1753
676,ŝvebi,eo,verb,/ʃvebi/,øy,hover,1411,,705:736:1330:1442:1511:1553:1584:1617
677,rando,eo,verb,/rando/,ɶmo,edge,,,
678,built,en,verb,/ˈbɪɫt/,ʏp,built,1479,,1331:1453:1495
679,moric,en,adjective,/ˈmɔɹɪk/,ɔʏp,moric,,,1588
680,spell,en,verb,/ˈspɛɫ/,ϕœ,spell,,,
681,keech,en,verb,/ˈkitʃ/,yp,keech,191:327:570:1209:1343,1253,1099:1243:1306:1394:1488:1513:1591:1602
682,bevil,en,adjective,/ˈbɛvəɫ/,œə,bevil,1143:1570,1701,1592
683,불안,ko,verb,/puɾa̠n/,uɶm,unrest,215:870:1125,1710,760:826:855:1736
684,weicht,de,verb,/ˈvaeçt/,ɶøp,giving away,,,1593
685,부두,ko,verb,/pudu/,uu,Wharf,331:345:350:563:645:1282,1264,749:972:1144:1181:1248:1262:1415:1449:1474:1527:1546
686,anodo,eo,adjective,/anodo/,ɶoo,Anode,1595:1623,,
687,알다,ko,verb,/a̠ɭda̠/,ɶɶ,know,629,117:343:568,741:821:857:874:949:1018:1177:1234:1260:1487:1523:1537:1544:1587:1597:1646:1735:1738
688,antar,id,adjective,/antar/,ɶmɶr,Antara,,,
689,고물,ko,adjective,/ko̞muɭ/,ou,stern,1599,,1189:1444:1691
690,ricks,en,verb,/ˈɹɪks/,ʏpϕ,ricks,,,1002:1600
691,tawny,en,adjective,/ˈtɑni/,ɑy,tawny,,,934:968
692,tatapan,id,verb,/tatapan/,ɶɶɶm,stare,,1229,1604
693,gaunt,en,verb,/ˈɡɔnt/,ɔmp,gaunt,1606,,1009
694,wanken,de,verb,/ˈvaŋkən/,ɶməm,waver,,,
695,beene,en,verb,/ˈbin/,ym,beene,1029:1302,138,1042:1608
696,nutty,en,adjective,/ˈnəti/,əy,nutty,418:1034:1348,,1010:1073:1218:1409:1437:1452:1506:1520:1542:1609
697,pedas,id,adjective,/pədas/,əɶϕ,spicy,1610,,
698,ticks,en,verb,/ˈtɪks/,ʏpϕ,ticks,,,1002:1600
699,ハッピー,ja,adjective,/hapːiː/,ɶpy,Happy,,,
700,begun,en,verb,/ˈbeɪɡən/,øʏəm,begun,1614,,
701,buffy,en,adjective,/ˈbəfi/,əy,buffy,418:1034:1348,,1010:1073:1218:1409:1437:1452:1506:1520:1542:1609
702,키위,ko,verb,/kçiɥi/,pyy,Kiwi,,,
703,Bären,de,noun,/ˈbɛːʀən/,œəm,Bear,,399:1457,840:921:1451:1615
704,描く,ja,noun,/egakɯ/,øɶu,Draw,,,1152:1616
705,千里,ja,noun,/seɴɾi/,øy,Thousand miles,415:533:636:676:1411,,1330:1442:1511:1553:1584:1617:1655
706,wählen,de,noun,/ˈvɛːlən/,œəm,choose,,399:1457,840:921:1451:1615
707,palmo,eo,noun,/palmo/,ɶlo,Palm,,,
708,nazo,eo,verb,/nazo/,ɶo,nose,11:44:88:124:355:478:939:1582,210,711:787:985:988:1027:1082:1138:1269:1388:1514:1586:1618:1619:1621:1680
709,감옥,ko,noun,/ka̠mo̞k̚/,ɶop,prison,940:1460:1596,931,1620
710,浮気,ja,noun,/ɯɰᵝaki/,uɶy,Flirt,1179,,1183
711,ハント,ja,noun,/haɴto/,ɶo,hunt,11:44:88:124:355:478:604:671:677:708:939:1582,85:210,707:787:907:988:1082:1119:1269:1388:1514:1586:1618:1621:1680
712,Schnitte,de,noun,/ˈʃnɪtə/,ʏə,Cut,285,402,1622
713,Jakobo,eo,noun,/jakobo/,ɶoo,James,1595:1623,,
714,ボルト,ja,noun,/boɾɯto/,ouo,bolt,,,1624:1669
715,メス,ja,noun,/mesɯ/,øu,Falsity,155:390,1508,926:1063:1342
716,speisen,de,noun,/ˈʃpaezən/,ɶøəm,Food,,,923:1625
717,biara,id,noun,/biara/,yɶɶ,monastery,,,1626
718,ideal,en,noun,/aɪˈdiɫ/,ɶʏy,ideal,,,1627
719,dimly,en,noun,/ˈdɪmɫi/,ʏmy,dimly,,,
720,alban,en,noun,/ˈɑɫbən/,ɑəm,alban,,,886:1629
721,tinggi,id,noun,/tiŋgi/,ymy,high,,,
722,栅栏,zh-cn,noun,/ʈʂa˥˩ lan˧˥/,ɶɶm,Fence,236:269:320:358:458:1236,429,841:875:1146:1182:1190:1351:1568:1630
723,kinko,en,noun,/ˈkɪŋˌkoʊ/,ʏmoʊ,kinko,,,
724,吻,zh-cn,noun,/uən˨˩˦/,uəm,kiss,1025:1548,1153,1632:1653
725,kuota,id,noun,/kuota/,uoɶ,quota,,,1633
726,揺する,ja,noun,/jɯsɯɾɯ/,uuu,Shake,,1664,1419:1504:1634:1661
727,ミード,ja,noun,/miːdo/,yo,Mead,43:153:564:1061:1232,383,836:871:938:1297:1635:1747
728,기원,ko,noun,/kiwʌ̹n/,yɔm,origin,,,1636
729,lösen,de,noun,/ˈløːzən/,øəm,to solve,,,1224
730,일본,ko,noun,/iɭbo̞n/,yom,Japan,,1062,842:856:1637:1724
731,鳴る,ja,noun,/naɾɯ/,ɶu,Ring,99:123:127:366:522:581:600:996:1180,469:508:577:1037:1251,773:909:941:979:999:1030:1083:1156:1279:1300:1380:1435:1498:1509:1589:1638:1670:1737
732,deren,de,,/ˈdeːʁən/,øəm,whose,,,1224
733,谁的,zh-cn,,/ʂeɪ˧˥ tɤ˧/,øʏo,who,,,1639
734,lirika,eo,noun,/lirika/,yyɶ,lyrical,,,916:1640
735,言葉,ja,noun,/ketoba/,øoɶ,word,,,1641:1689
736,天使,ja,noun,/teɴɕi/,øy,angel,415:533:636:676:1411,,1330:1442:1511:1553:1584:1617:1655
737,地震,zh-cn,noun,/ti˥˩ ʈʂən˥˩/,yəm,earthquake,72:376:414:538,,970:1289:1329:1448:1642
738,Ahorn,de,noun,/ˈʔɑːɔɾn/,ɑɔm,maple,,,1643
739,bangun.,id,noun,/baŋun./,ɶum,Wake up.,326:1363:1531:1644,651:1035,1565
740,Spaten,de,noun,/ˈʃpaːtən/,ɶəm,spade,,,1075:1580:1645
741,nada,id,noun,/nada/,ɶɶ,tone,319:413:614:687,53:265:343:854,821:857:874:893:1018:1177:1234:1260:1487:1523:1537:1544:1587:1597:1646:1707:1735:1738:1749
742,柳,ja,noun,/janagi/,ɶɶy,willow,,,943:1094:1313:1384:1389:1480:1539
743,공기,ko,noun,/ko̞ŋɡi/,omy,air,,,
744,战争,zh-cn,noun,/ʈʂan˥˩ ʈʂɤŋ˥˥/,ɶmom,war,,,
745,Sodom,de,noun,/ˈzoːdom/,oom,Sodom,266,137:1041,
746,クローブ,ja,noun,/kɯɾoːbɯ/,uou,cloves,1649,,
747,Kohlen,de,noun,/ˈkoːlən/,oəm,Coals,511,1650,1759
748,旅游,zh-cn,noun,/ly˨˩˦ joʊ˧˥/,yoʊ,tourism,,,1651
749,树木,zh-cn,noun,/ʂu˥˩ mu˥˩/,uu,Trees,74:268:331:345:369:435:563:645:685:1282,234:1264,1144:1181:1248:1262:1415:1449:1474:1482:1527:1559
750,waken,en,noun,/ˈweɪkən/,øʏəm,waken,1614,,
751,라오스,ko,noun,/ɾa̠o̞sʰɯ/,ɶoϕu,Laos,,,
752,夫人,zh-cn,noun,/fu˥˥ ʐən˧˥/,uəm,lady,1025:1548,1153,1632:1653
753,bangun,id,noun,/baŋun/,ɶum,Wake up,326:1363:1531:1644,651:1035,1565
754,Titan,de,noun,/tiˈtaːn/,yɶm,titanium,523:639,1432,1549:1556:1654
755,上がる,ja,noun,/agaɾɯ/,ɶɶu,Go up,,,1064:1454:1533
756,boren,en,noun,/ˈbɔɹən/,ɔəm,boren,,,864:877:882:1656
757,フィールド,ja,noun,/ɸiːɾɯdo/,yuo,field,,,1657
758,歌舞伎,ja,noun,/kabɯki/,ɶuy,kabuki,,,1658:1739
759,裸,ja,adjective,/hadaka/,ɶɶɶ,naked,1659,63:394,960:1309
760,hutang,id,noun,/hutaŋ/,uɶm,debt,215:683:1125,1710,1492:1736
761,债务,zh-cn,noun,/ʈʂaɪ˥˩ u˥˩/,ɶʏu,debt,,1555,1660
762,啜る,ja,noun,/sɯsɯɾɯ/,uuu,sip,,1664,1419:1504:1634:1661
763,bagel,en,noun,/ˈbeɪɡəɫ/,øʏə,bagel,,,1662
764,머리,ko,noun,/mʌ̹ɾi/,ɔy,head,38:82,129:152:472:594:1386,902:933:977:982:1022:1521:1663
765,スクープ,ja,noun,/sɯkɯːpɯ/,uuu,scoop,,1664,1419:1504:1634:1661
766,映画,ja,noun,/eiga/,øyɶ,movies,,,1665:1752
767,buron,id,noun,/buron/,uom,Buron,365:610:1666,,1278:1519
768,Mohn,de,adjective,/moːn/,om,Poppy,247,625,769:1155:1541:1605:1667:1668
769,盟,zh-cn,noun,/mɤŋ˧˥/,om,Alliance,,625:768,1155:1541:1605:1668
770,正午,ja,noun,/ɕoɯgo/,ouo,noon,,,1624:1669
771,バンプ,ja,noun,/baɴpɯ/,ɶu,bump,99:123:127:366:522:581:600:996:1180,469:508:577:1037:1251,773:909:941:979:999:1030:1083:1156:1279:1300:1380:1435:1498:1509:1589:1638:1670:1737
772,marla,en,noun,/ˈmɑɹɫə/,ɑə,marla,901,1127,1004:1671:1753
773,마루,ko,noun,/ma̠ɾu/,ɶu,Floor,13:46:99:123:248:335:448:600:996:1180,133:469:508:577:1037:1251,731:771:909:941:979:999:1026:1030:1279:1300:1380:1430:1435:1498:1509:1589:1638:1672
774,Nichte,de,noun,/ˈnɪçtə/,ʏə,niece,285,402,1622
775,taken,en,verb,/ˈteɪkən/,øʏəm,taken,1614,,
776,青い,ja,noun,/aoi/,ɶoy,blue,,1464,835:896:1673:1694
777,鸣,zh-cn,noun,/mɪŋ˧˥/,ʏm,Linger,254:502:975:1097:1583:1674,,919:971:1120:1166
778,渴望,zh-cn,noun,/kʰɤ˨˩˦ wɑŋ˥˩/,poɑm,desire,,,
779,diodo,eo,noun,/diodo/,yoo,diode,,,1676
780,빌딩,ko,noun,/piɭdiŋ/,yym,building,1677,,812:1702
781,haven,en,noun,/ˈheɪvən/,øʏəm,haven,1614,,
782,模糊,zh-cn,noun,/mɔ˧˥ xu˧/,ɔu,blurry,212:1121,,1678
783,limbo,en,noun,/ˈɫɪmboʊ/,ʏmoʊ,limbo,,,
784,闻,zh-cn,noun,/uən˧˥/,uəm,smell,1025:1548,1153,1632:1653
785,Fehden,de,noun,/ˈfedən/,øəm,False,,,1224
786,혐오,ko,noun,/çjʌ̹mo̞/,ɔo,aversion,,,1679
787,Banjo,de,noun,/ˈban.jo/,ɶmo,banjo,,,
788,Kairo,de,noun,/ˈkaɪ̯ʁo/,ɶʏo,Cairo,,,1681
789,範囲,ja,noun,/haɴi/,ɶy,range,65:159:160:207:332:349:353:367:398:484:664:1054:1085:1165:1215:1612,175:339:578:585:1280:1438,792:797:818:843:890:962:1067:1068:1163:1255:1267:1270:1314:1476:1496:1611:1682:1705:1725
790,Lilie,de,noun,/ˈliːli̯ə/,yyə,lily,1683,,
791,周四,zh-cn,noun,/ʈʂoʊ˥˥ sɯ˥˩/,oʊu,Thursday,,,1684
792,蚂蚁,zh-cn,noun,/ma˨˩˦ i˨˩˦/,ɶy,ant,65:159:160:207:332:349:353:367:398:484:664:1054:1165:1215:1612,93:175:339:437:528:578:585:699:1280:1438,789:797:818:843:890:1067:1068:1116:1163:1255:1263:1267:1270:1314:1370:1476:1611:1682:1685:1705:1725
793,纯,zh-cn,noun,/ʈʂʰuən˧˥/,uəm,pure,1025:1548,1153,1632:1653
794,アヒル,ja,noun,/açiɾɯ/,ɶyu,duck,,,1686
795,外,zh-cn,noun,/uaɪ˥˩/,uɶʏ,outer,1354,,1687
796,違う,ja,adjective,/tagaɯ/,ɶɶu,Wrong,,,1064:1454:1533
797,마비,ko,noun,/ma̠bi/,ɶy,paralysis,65:159:160:207:332:353:367:484:1054:1085:1165,93:437:528:585:699:1280,789:792:962:1067:1068:1116:1163:1255:1263:1267:1270:1314:1370:1496:1682:1685:1705:1725
798,胎児,ja,noun,/taidʑi/,ɶyby,Fetus,,,
799,Motel,de,noun,/ˈmoːtel/,oøl,motel,,,1690
800,오늘,ko,noun,/o̞nɯɭ/,ou,today,1599,,1189:1444:1691
801,モットー,ja,noun,/motːoː/,opo,motto,,,
802,흑인,ko,noun,/xɯɡin/,uym,black,1227,,884:987:1149:1436:1507:1693
803,heliko,eo,noun,/heliko/,øyo,snail,,,1695
804,動詞,ja,noun,/doɯɕi/,ouy,verb,1696,,1104
805,genit,id,noun,/gənit/,əyp,Gulit,494:512,1607,1403
806,スノー,ja,noun,/sɯnoː/,uo,snow,330:395:1534,492:1401,1247:1311:1440:1697
807,surren,de,noun,/ˈzʊɾɾən/,ʊəm,whir,,,1698
808,Angebot,de,noun,/ˈʔanɡəboːt/,ɶməop,offer,,,
809,제공,ko,noun,/t͡ɕe̞ɡo̞ŋ/,pøom,offer,,,
810,selang,id,noun,/səlaŋ/,əɶm,hose,,,1159:1292
811,engle,en,noun,/ˈɛŋɡəɫ/,œmə,engle,,,
812,dinding,id,noun,/dindiŋ/,ymym,Wall,,,
813,weiden,de,noun,/ˈvaedən/,ɶøəm,graze,,,923:1625
814,符号,ja,noun,/ɸɯgoɯ/,uou,Sign,1649,,
815,thome,en,noun,/ˈθoʊm/,oʊm,thome,,945:1142,903:1703
816,lindy,en,noun,/ˈɫɪndi/,ʏmy,lindy,,,
817,항해,ko,noun,/ha̠ŋɦɛ̝/,ɶmœ,sail,228:605,,
818,마리,ko,noun,/ma̠ɾi/,ɶy,Mari,65:159:160:207:332:353:367:484:1054:1085:1165,93:437:528:585:699:1280,789:792:962:1067:1068:1116:1163:1255:1263:1267:1270:1314:1370:1496:1682:1685:1705:1725
819,阿漕,ja,noun,/akogi/,ɶoy,Voucher,,1464,835:896:1673:1694
820,ボーカル,ja,adjective,/boːkaɾɯ/,oɶu,vocal,,,1706
821,納屋,ja,noun,/naja/,ɶɶ,barn,319:413:614:629:687,53:117:265:343:568:854,741:893:949:1018:1177:1260:1487:1537:1544:1587:1707:1738:1749
822,鎖,ja,noun,/kɯsaɾi/,uɶy,chain,1179,,1183
823,ハイファイ,ja,noun,/haiɸai/,ɶyɶy,Hyphilly,,,1708
824,逸らす,ja,noun,/soɾasɯ/,oɶu,Devote,,,1706
825,돌리다,ko,noun,/to̞ɭʎida̠/,oyɶ,turn,,,1709
826,suram,id,noun,/suram/,uɶm,bleak,215:683:1125,1710,1492:1736
827,ロデオ,ja,noun,/ɾodeo/,oøo,Rodeo,,,1711
828,juvelo,eo,noun,/juvelo/,uøo,jewel,,,1712
829,잉크,ko,noun,/iŋkxɯ/,ympu,ink,,,
830,theta,en,noun,/ˈθeɪtə/,øʏə,theta,,,1662
831,기름,ko,noun,/kiɾɯm/,yum,Oil,,,1366:1714:1717
832,寒冷,zh-cn,noun,/xan˧˥ lɤŋ˨˩˦/,ɶmom,cold,,,
833,推測,ja,noun,/sɯisokɯ/,uyou,Guess,,,1716
834,loyal,en,noun,/ˈɫɔɪəɫ/,ɔʏə,loyal,,,1718
835,Saudi,de,noun,/ˈzaodi/,ɶoy,Saudi,,0:1464,776:819:896:1673:1694:1719
836,你的,zh-cn,noun,/ni˨˩˦ tɤ˧/,yo,your,43:153:564:1061:1232,,727:871:938:1297:1483:1720:1747
837,Nöte,de,noun,/ˈnøːte/,øø,Need,,,1721
838,hakim,en,noun,/ɑˈkim/,ɑym,hakim,,,1722
839,hakim,id,noun,/hakim/,ɶym,judge,510,112:1751,861:928:950:1210:1420
840,texan,en,noun,/ˈtɛksən/,œpəm,texan,,,
841,아담,ko,noun,/a̠da̠m/,ɶɶm,Adam,236:269:458:1236:1273,429,722:875:1146:1190:1351:1568:1630
842,里程,zh-cn,noun,/li˨˩˦ ʈʂʰɤŋ˧˥/,yom,mileage,,154:1062,730:856:1724
843,마일,ko,noun,/ma̠iɭ/,ɶy,mile,65:159:160:207:332:353:367:484:1054:1085:1165,93:437:528:585:699:1280,789:792:962:1067:1068:1116:1163:1255:1263:1267:1270:1314:1370:1496:1682:1685:1705:1725
844,小川,ja,noun,/ogaɰᵝa/,oɶɶ,stream,,1726,
845,Heide,de,noun,/ˈhaɪdə/,ɶʏə,pagan,,231:289:311:559,1727
846,ボクサー,ja,noun,/bokɯsaː/,ouɶ,boxer,,,1728
847,dini,id,,/dini/,yy,early,183:188:375:393:547:616:631:702:1108:1491,16:55:103:211:443:572:576:622:1184:1307,853:876:911:991:1003:1092:1287:1308:1349:1356:1385:1494:1512:1524:1547:1563:1567:1729:1734:1750
848,toran,en,noun,/tɔˈɹɑn/,ɔɑm,toran,1730,,1557
849,robin,en,noun,/ˈɹɑbən/,ɑəm,robin,,,886:1629
850,räudig,de,noun,/ˈɾɔødɪç/,ɔøʏ,mangy,519:1425,,1731
851,或いは,ja,noun,/aɾɯiha/,ɶuyɶ,Or,,,1732
852,曼,zh-cn,noun,/man˥˩/,ɶm,Man,258:1193:1538,475,1321:1383:1545:1733
853,ミニ,ja,noun,/mini/,yy,mini,183:188:375:393:547:616:631:702:1108:1491,16:55:91:103:211:443:576:622:1184:1307,721:847:911:952:991:1092:1308:1349:1385:1494:1524:1535:1547:1563:1567:1734:1750
854,아마,ko,adjective,/a̠ma̠/,ɶɶ,maybe,629,117:343:568,741:821:857:874:949:1018:1177:1234:1260:1487:1523:1537:1544:1587:1597:1646:1735:1738
855,gudang,id,noun,/gudaŋ/,uɶm,warehouse,215:683:1125,1710,1492:1736
856,pion,id,noun,/pion/,yom,pawn,,154:1062,730:842:1637
857,真っ赤,ja,noun,/makːa/,ɶpɶ,bright red,,,
858,ハスキー,ja,noun,/hasɯkiː/,ɶuy,Husky,,,1658:1739
859,아프다,ko,noun,/a̠pʰɯda̠/,ɶpuɶ,pain,,,
860,비둘기,ko,noun,/piduɭɡi/,yuy,pigeon,,,1741
861,와인,ko,noun,/wa̠in/,ɶym,wine,294:1044,33:650:1751,839:878:950:1014:1420
862,gelisah,id,noun,/gəlisah/,əyɶr,Fundable,,,961
863,model,en,noun,/ˈmɑdəɫ/,ɑə,model,901,1127,1004:1671:1753
864,rollen,de,noun,/ˈʀɔlən/,ɔəm,roll,,,756:1742
865,mia,eo,noun,/mia/,yɶ,my,296:1212,62:181,959:1516:1543:1743
866,hazel,en,noun,/ˈheɪzəɫ/,øʏə,hazel,,,1662
867,ヘーゼル,ja,noun,/heːzeɾɯ/,øøu,Hazel,,,1744
