id,word,word_vowel,word_lang,pair_id,pair_word,pair_word_vowel,pair_word_lang,type,rhyme_vowel,pos,syllable
784,alegoriza,aeoia,ro,1003,aeronava,aeoaa,ro,to,eo,noun,5
784,alegoriza,aeoia,ro,1284,ＳＩｅｒ,eɯaia,ja,kyaku,ia,noun,5
787,أنغليكاني,aiai,ar,600,吐き出す,aiaɯ,ja,to,ia,noun,4
787,أنغليكاني,aiai,ar,669,ハイファイ,aiai,ja,kyaku,iai,noun,4
787,أنغليكاني,aiai,ar,673,sandiwara,aiaa,id,to,ia,noun,4
787,أنغليكاني,aiai,ar,678,嘴,ɯiai,ja,kyaku,iai,noun,4
787,أنغليكاني,aiai,ar,680,胴体,oɯai,ja,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,704,ナイアス,aiaɯ,ja,to,ia,noun,4
787,أنغليكاني,aiai,ar,711,迷彩,eiai,ja,kyaku,iai,noun,4
787,أنغليكاني,aiai,ar,770,Árbæ,auai,is,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,783,endranær,ɛaai,is,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,792,ajmara,aiaa,eo,to,ia,noun,4
787,أنغليكاني,aiai,ar,794,adiaŭ,aiau,eo,to,ia,noun,4
787,أنغليكاني,aiai,ar,817,Garðabæ,aaai,is,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,818,ＯＦＦ会,oɯai,ja,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,819,أقتني,aaai,ar,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,828,adiraja,aiaa,id,to,ia,noun,4
787,أنغليكاني,aiai,ar,830,samurai,auai,es,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,860,andilau,aiau,id,to,ia,noun,4
787,أنغليكاني,aiai,ar,879,إماراتي,iaai,ar,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,899,berbuai,əuai,id,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,940,aclimata,aiaa,ro,to,ia,noun,4
787,أنغليكاني,aiai,ar,947,أخصائي,aiai,ar,kyaku,iai,noun,4
787,أنغليكاني,aiai,ar,957,cărturarii,əuai,ro,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,979,أدريانو,aiau,ar,to,ia,noun,4
787,أنغليكاني,aiai,ar,987,sinh kí thác quy,iiai,vi,kyaku,iai,noun,4
787,أنغليكاني,aiai,ar,1064,adidaya,aiaa,id,to,ia,noun,4
787,أنغليكاني,aiai,ar,1144,bidadari,iaai,id,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,1148,aviadi,aiai,eo,kyaku,iai,noun,4
787,أنغليكاني,aiai,ar,1170,ＧＵＩ,iɯai,ja,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,1187,abigarra,aiaa,es,to,ia,noun,4
787,أنغليكاني,aiai,ar,1207,cantaragiu,aaai,ro,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,1230,animala,aiaa,eo,to,ia,noun,4
787,أنغليكاني,aiai,ar,1238,elbalai,eaai,eo,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,1285,macaragiu,aaai,ro,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,1288,chiriașii,iiai,ro,kyaku,iai,noun,4
787,أنغليكاني,aiai,ar,1295,acclimata,aiaa,fr,to,ia,noun,4
787,أنغليكاني,aiai,ar,1302,handicapa,aiaa,ro,to,ia,noun,4
787,أنغليكاني,aiai,ar,1315,いく人,iɯai,ja,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,1328,antinazis,ɑiai,fr,kyaku,iai,noun,4
787,أنغليكاني,aiai,ar,1348,１０代,ɯɯai,ja,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,1357,escusalí,euai,es,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,1386,capiau,aiau,id,to,ia,noun,4
787,أنغليكاني,aiai,ar,1388,Kalligraphie,aiai,de,kyaku,iai,noun,4
787,أنغليكاني,aiai,ar,1416,cronicarii,oiai,ro,kyaku,iai,noun,4
787,أنغليكاني,aiai,ar,1434,adipati,aiai,id,kyaku,iai,noun,4
787,أنغليكاني,aiai,ar,1446,ayuhai,auai,id,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,1487,ＤＩ,eiai,ja,kyaku,iai,noun,4
787,أنغليكاني,aiai,ar,1488,abdikasi,aiai,id,kyaku,iai,noun,4
787,أنغليكاني,aiai,ar,1506,berdamai,əaai,id,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,1519,Occitanie,ɔiai,fr,kyaku,iai,noun,4
787,أنغليكاني,aiai,ar,1525,Hà Nhì La Mí,aiai,vi,kyaku,iai,noun,4
787,أنغليكاني,aiai,ar,1547,aklamasi,aaai,id,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,1564,Saurbæ,œiai,is,kyaku,iai,noun,4
787,أنغليكاني,aiai,ar,1579,papaiani,aaai,ro,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,1585,أمبراطور,aiau,ar,to,ia,noun,4
787,أنغليكاني,aiai,ar,1598,akapari,aaai,eo,kyaku,ai,noun,4
787,أنغليكاني,aiai,ar,1609,ＣＧＩ,iiai,ja,kyaku,iai,noun,4
787,أنغليكاني,aiai,ar,1638,aduhai,auai,id,kyaku,ai,noun,4
788,akapari,aaai,eo,67,小さい,iiai,ja,kyaku,ai,adjective,4
788,akapari,aaai,eo,68,berbagai,əaai,id,kyaku,aai,adjective,4
788,akapari,aaai,eo,119,重大,ɯɯai,ja,kyaku,ai,adjective,4
788,akapari,aaai,eo,157,memarahi,əaai,id,kyaku,aai,adjective,4
788,akapari,aaai,eo,250,甲高い,aaai,ja,kyaku,aai,adjective,4
788,akapari,aaai,eo,332,汚い,iaai,ja,kyaku,aai,adjective,4
788,akapari,aaai,eo,361,華やか,aaaa,ja,to,aa,adjective,4
788,akapari,aaai,eo,385,meminyaki,əiai,id,kyaku,ai,adjective,4
788,akapari,aaai,eo,434,duniawi,uiai,id,kyaku,ai,adjective,4
788,akapari,aaai,eo,441,menghiasi,əiai,id,kyaku,ai,adjective,4
788,akapari,aaai,eo,521,壮大,oɯai,ja,kyaku,ai,adjective,4
788,akapari,aaai,eo,534,確かに,aiai,ja,kyaku,ai,adjective,4
788,akapari,aaai,eo,544,拙い,ɯaai,ja,kyaku,aai,adjective,4
788,akapari,aaai,eo,1018,afmarkaða,aaaa,is,to,aa,adjective,4
788,akapari,aaai,eo,1157,tejamaní,eaai,es,kyaku,aai,adjective,4
788,akapari,aaai,eo,1200,أسترالي,uuai,ar,kyaku,ai,adjective,4
788,akapari,aaai,eo,1404,duplikati,uiai,eo,kyaku,ai,adjective,4
788,akapari,aaai,eo,1623,abajaba,aaaa,es,to,aa,adjective,4
789,búanna,uaa,is,607,samaran,aaa,id,kyaku,aa,noun,3
789,búanna,uaa,is,608,biara,iaa,id,kyaku,aa,noun,3
789,búanna,uaa,is,613,翼,ɯaa,ja,kyaku,aa,noun,3
789,búanna,uaa,is,640,muara,uaa,id,kyaku,aa,noun,3
789,búanna,uaa,is,697,曲がった,aaa,ja,kyaku,aa,noun,3
789,búanna,uaa,is,728,あさ飯,aaa,ja,kyaku,aa,noun,3
789,búanna,uaa,is,743,boucana,uaa,fr,kyaku,aa,noun,3
789,búanna,uaa,is,745,abaka,aaa,id,kyaku,aa,noun,3
789,búanna,uaa,is,769,Agatha,aaa,is,kyaku,aa,noun,3
789,búanna,uaa,is,776,くさや,ɯaa,ja,kyaku,aa,noun,3
789,búanna,uaa,is,814,bất hòa giải,ɤaa,vi,kyaku,aa,noun,3
789,búanna,uaa,is,846,abataj,aaa,ro,kyaku,aa,noun,3
789,búanna,uaa,is,849,赫剌剌,ɤaa,zh-cn,kyaku,aa,noun,3
789,búanna,uaa,is,852,abangan,aaa,id,kyaku,aa,noun,3
789,búanna,uaa,is,859,Kanada,aaa,de,kyaku,aa,noun,3
789,búanna,uaa,is,866,affalâmes,aaa,fr,kyaku,aa,noun,3
789,búanna,uaa,is,871,blaðamann,aaa,is,kyaku,aa,noun,3
789,búanna,uaa,is,894,こだま,oaa,ja,kyaku,aa,noun,3
789,búanna,uaa,is,897,Akada,aaa,eo,kyaku,aa,noun,3
789,búanna,uaa,is,934,آثر,aaa,ar,kyaku,aa,noun,3
789,búanna,uaa,is,946,bardagann,aaa,is,kyaku,aa,noun,3
789,búanna,uaa,is,959,女娃儿,yaa,zh-cn,kyaku,aa,noun,3
789,búanna,uaa,is,1017,哈哈儿,aaa,zh-cn,kyaku,aa,noun,3
789,búanna,uaa,is,1022,Ｏ型,oaa,ja,kyaku,aa,noun,3
789,búanna,uaa,is,1088,abattage,aaa,fr,kyaku,aa,noun,3
789,búanna,uaa,is,1099,Chư A Thai,ɯaa,vi,kyaku,aa,noun,3
789,búanna,uaa,is,1123,basarabi,aaa,ro,kyaku,aa,noun,3
789,búanna,uaa,is,1146,bígama,iaa,es,kyaku,aa,noun,3
789,búanna,uaa,is,1150,biógrafa,oaa,es,kyaku,aa,noun,3
789,búanna,uaa,is,1256,bigarra,iaa,fr,kyaku,aa,noun,3
789,búanna,uaa,is,1257,au passage,oaa,fr,kyaku,aa,noun,3
789,búanna,uaa,is,1259,Manhattan,aaa,de,kyaku,aa,noun,3
789,búanna,uaa,is,1260,giratar,iaa,ro,kyaku,aa,noun,3
789,búanna,uaa,is,1261,أبراهام,aaa,ar,kyaku,aa,noun,3
789,búanna,uaa,is,1292,あさだ,aaa,ja,kyaku,aa,noun,3
789,búanna,uaa,is,1336,Pyjama,yaa,de,kyaku,aa,noun,3
789,búanna,uaa,is,1444,Ｂ型,iaa,ja,kyaku,aa,noun,3
789,búanna,uaa,is,1465,bílanna,iaa,is,kyaku,aa,noun,3
789,búanna,uaa,is,1526,budala,uaa,ro,kyaku,aa,noun,3
789,búanna,uaa,is,1557,buahnya,uaa,id,kyaku,aa,noun,3
789,búanna,uaa,is,1568,bravaĉa,aaa,eo,kyaku,aa,noun,3
789,búanna,uaa,is,1604,bizara,iaa,eo,kyaku,aa,noun,3
790,buchirisi,uiii,ro,734,あら挽き,aaii,ja,kyaku,ii,noun,4
790,buchirisi,uiii,ro,801,auglýsir,œiii,is,kyaku,iii,noun,4
790,buchirisi,uiii,ro,856,alaihi,aaii,id,kyaku,ii,noun,4
790,buchirisi,uiii,ro,921,potajií,oaii,es,kyaku,ii,noun,4
790,buchirisi,uiii,ro,993,드라이기,ɯäii,ko,kyaku,ii,noun,4
790,buchirisi,uiii,ro,1019,ＶＰＥ,ɯiii,ja,kyaku,iii,noun,4
790,buchirisi,uiii,ro,1038,أسباجيتي,iaii,ar,kyaku,ii,noun,4
790,buchirisi,uiii,ro,1040,dĩ hoà vi quí,iaii,vi,kyaku,ii,noun,4
790,buchirisi,uiii,ro,1042,Utility,uiiy,de,to,ii,noun,4
790,buchirisi,uiii,ro,1052,svínaríi,iaii,is,kyaku,ii,noun,4
790,buchirisi,uiii,ro,1109,أكسجيني,uiii,ar,kyaku,iii,noun,4
790,buchirisi,uiii,ro,1151,imaginii,iaii,ro,kyaku,ii,noun,4
790,buchirisi,uiii,ro,1184,nam nhi chi chí,aiii,vi,kyaku,iii,noun,4
790,buchirisi,uiii,ro,1371,أودينيزي,uiii,ar,kyaku,iii,noun,4
790,buchirisi,uiii,ro,1390,bé tỉ tì ti,ɛiii,vi,kyaku,iii,noun,4
790,buchirisi,uiii,ro,1436,subdividí,uiii,es,kyaku,iii,noun,4
790,buchirisi,uiii,ro,1451,alnajli,aaii,eo,kyaku,ii,noun,4
790,buchirisi,uiii,ro,1464,aliigi,aiii,eo,kyaku,iii,noun,4
790,buchirisi,uiii,ro,1480,musafirii,uaii,ro,kyaku,ii,noun,4
790,buchirisi,uiii,ro,1584,artificii,aiii,ro,kyaku,iii,noun,4
792,ajmara,aiaa,eo,597,菱形,iiaa,ja,kyaku,iaa,noun,4
792,ajmara,aiaa,eo,600,吐き出す,aiaɯ,ja,to,ia,noun,4
792,ajmara,aiaa,eo,660,kebanyakan,əaaa,id,kyaku,aa,noun,4
792,ajmara,aiaa,eo,661,serigala,əiaa,id,kyaku,iaa,noun,4
792,ajmara,aiaa,eo,669,ハイファイ,aiai,ja,to,ia,noun,4
792,ajmara,aiaa,eo,673,sandiwara,aiaa,id,kyaku,iaa,noun,4
792,ajmara,aiaa,eo,677,lojala,oiaa,eo,kyaku,iaa,noun,4
792,ajmara,aiaa,eo,687,夕方,ɯɯaa,ja,kyaku,aa,noun,4
792,ajmara,aiaa,eo,704,ナイアス,aiaɯ,ja,to,ia,noun,4
792,ajmara,aiaa,eo,712,merasakan,əaaa,id,kyaku,aa,noun,4
792,ajmara,aiaa,eo,717,persuada,euaa,ro,kyaku,aa,noun,4
792,ajmara,aiaa,eo,730,anagrama,aaaa,ro,kyaku,aa,noun,4
792,ajmara,aiaa,eo,781,diaporama,aoaa,fr,kyaku,aa,noun,4
792,ajmara,aiaa,eo,787,أنغليكاني,aiai,ar,to,ia,noun,4
792,ajmara,aiaa,eo,794,adiaŭ,aiau,eo,to,ia,noun,4
792,ajmara,aiaa,eo,809,あんこ型,aoaa,ja,kyaku,aa,noun,4
792,ajmara,aiaa,eo,810,疙疙瘩瘩,ɤɤaa,zh-cn,kyaku,aa,noun,4
792,ajmara,aiaa,eo,816,blóðgjafa,ouaa,is,kyaku,aa,noun,4
792,ajmara,aiaa,eo,828,adiraja,aiaa,id,kyaku,iaa,noun,4
792,ajmara,aiaa,eo,843,aplanata,aaaa,eo,kyaku,aa,noun,4
792,ajmara,aiaa,eo,860,andilau,aiau,id,to,ia,noun,4
792,ajmara,aiaa,eo,864,哗啦哗啦,aaaa,zh-cn,kyaku,aa,noun,4
792,ajmara,aiaa,eo,874,ＡＢ型,eiaa,ja,kyaku,iaa,noun,4
792,ajmara,aiaa,eo,878,أدبك,aaaa,ar,kyaku,aa,noun,4
792,ajmara,aiaa,eo,905,prasarana,aaaa,id,kyaku,aa,noun,4
792,ajmara,aiaa,eo,940,aclimata,aiaa,ro,kyaku,iaa,noun,4
792,ajmara,aiaa,eo,947,أخصائي,aiai,ar,to,ia,noun,4
792,ajmara,aiaa,eo,960,nữ phi hành gia,ɯiaa,vi,kyaku,iaa,noun,4
792,ajmara,aiaa,eo,979,أدريانو,aiau,ar,to,ia,noun,4
792,ajmara,aiaa,eo,997,いらか段,iaaa,ja,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1011,adakala,aaaa,id,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1025,cân đai áo mão,ɤaaa,vi,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1046,débroussailla,euaa,fr,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1064,adidaya,aiaa,id,kyaku,iaa,noun,4
792,ajmara,aiaa,eo,1084,あおがら,aoaa,ja,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1091,Bakkavarar,aaaa,is,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1100,diafana,iaaa,eo,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1110,cejana,eiaa,eo,kyaku,iaa,noun,4
792,ajmara,aiaa,eo,1136,あだ花,aaaa,ja,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1148,aviadi,aiai,eo,to,ia,noun,4
792,ajmara,aiaa,eo,1187,abigarra,aiaa,es,kyaku,iaa,noun,4
792,ajmara,aiaa,eo,1189,aparataj,aaaa,ro,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1190,accaparas,aaaa,fr,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1198,坑坑洼洼,ɤɤaa,zh-cn,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1222,أتأيم,aaaa,ar,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1230,animala,aiaa,eo,kyaku,iaa,noun,4
792,ajmara,aiaa,eo,1244,إنديانا,iiaa,ar,kyaku,iaa,noun,4
792,ajmara,aiaa,eo,1290,akurata,auaa,eo,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1295,acclimata,aiaa,fr,kyaku,iaa,noun,4
792,ajmara,aiaa,eo,1302,handicapa,aiaa,ro,kyaku,iaa,noun,4
792,ajmara,aiaa,eo,1317,malavara,aaaa,eo,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1329,胡子拉碴,uɯaa,zh-cn,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1334,malbanala,aaaa,eo,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1359,بانوراما,auaa,ar,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1386,capiau,aiau,id,to,ia,noun,4
792,ajmara,aiaa,eo,1388,Kalligraphie,aiai,de,to,ia,noun,4
792,ajmara,aiaa,eo,1389,amouracha,auaa,fr,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1434,adipati,aiai,id,to,ia,noun,4
792,ajmara,aiaa,eo,1439,biodata,ioaa,id,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1488,abdikasi,aiai,id,to,ia,noun,4
792,ajmara,aiaa,eo,1525,Hà Nhì La Mí,aiai,vi,to,ia,noun,4
792,ajmara,aiaa,eo,1565,antaranya,aaaa,id,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1585,أمبراطور,aiau,ar,to,ia,noun,4
792,ajmara,aiaa,eo,1597,delikata,eiaa,eo,kyaku,iaa,noun,4
792,ajmara,aiaa,eo,1621,いるか座,iɯaa,ja,kyaku,aa,noun,4
792,ajmara,aiaa,eo,1630,おしゃまさん,oaaa,ja,kyaku,aa,noun,4
794,adiaŭ,aiau,eo,600,吐き出す,aiaɯ,ja,to,ia,noun,4
794,adiaŭ,aiau,eo,669,ハイファイ,aiai,ja,to,ia,noun,4
794,adiaŭ,aiau,eo,673,sandiwara,aiaa,id,to,ia,noun,4
794,adiaŭ,aiau,eo,704,ナイアス,aiaɯ,ja,to,ia,noun,4
794,adiaŭ,aiau,eo,751,budianu,uiau,ro,kyaku,iau,noun,4
794,adiaŭ,aiau,eo,787,أنغليكاني,aiai,ar,to,ia,noun,4
794,adiaŭ,aiau,eo,792,ajmara,aiaa,eo,to,ia,noun,4
794,adiaŭ,aiau,eo,828,adiraja,aiaa,id,to,ia,noun,4
794,adiaŭ,aiau,eo,836,agamaku,aaau,id,kyaku,au,noun,4
794,adiaŭ,aiau,eo,860,andilau,aiau,id,kyaku,iau,noun,4
794,adiaŭ,aiau,eo,940,aclimata,aiaa,ro,to,ia,noun,4
794,adiaŭ,aiau,eo,947,أخصائي,aiai,ar,to,ia,noun,4
794,adiaŭ,aiau,eo,965,prisacaru,iaau,ro,kyaku,au,noun,4
794,adiaŭ,aiau,eo,976,أباده,aaau,ar,kyaku,au,noun,4
794,adiaŭ,aiau,eo,979,أدريانو,aiau,ar,kyaku,iau,noun,4
794,adiaŭ,aiau,eo,1005,beliau,əiau,id,kyaku,iau,noun,4
794,adiaŭ,aiau,eo,1034,imprimátur,iiau,es,kyaku,iau,noun,4
794,adiaŭ,aiau,eo,1037,hồng y giáo chủ,oiau,vi,kyaku,iau,noun,4
794,adiaŭ,aiau,eo,1064,adidaya,aiaa,id,to,ia,noun,4
794,adiaŭ,aiau,eo,1122,hlaupár,œiau,is,kyaku,iau,noun,4
794,adiaŭ,aiau,eo,1148,aviadi,aiai,eo,to,ia,noun,4
794,adiaŭ,aiau,eo,1156,الأباجور,aaau,ar,kyaku,au,noun,4
794,adiaŭ,aiau,eo,1187,abigarra,aiaa,es,to,ia,noun,4
794,adiaŭ,aiau,eo,1230,animala,aiaa,eo,to,ia,noun,4
794,adiaŭ,aiau,eo,1271,celanaku,əaau,id,kyaku,au,noun,4
794,adiaŭ,aiau,eo,1295,acclimata,aiaa,fr,to,ia,noun,4
794,adiaŭ,aiau,eo,1302,handicapa,aiaa,ro,to,ia,noun,4
794,adiaŭ,aiau,eo,1340,awabau,aaau,id,kyaku,au,noun,4
794,adiaŭ,aiau,eo,1386,capiau,aiau,id,kyaku,iau,noun,4
794,adiaŭ,aiau,eo,1388,Kalligraphie,aiai,de,to,ia,noun,4
794,adiaŭ,aiau,eo,1434,adipati,aiai,id,to,ia,noun,4
794,adiaŭ,aiau,eo,1488,abdikasi,aiai,id,to,ia,noun,4
794,adiaŭ,aiau,eo,1525,Hà Nhì La Mí,aiai,vi,to,ia,noun,4
794,adiaŭ,aiau,eo,1530,hodiaŭ,oiau,eo,kyaku,iau,noun,4
794,adiaŭ,aiau,eo,1585,أمبراطور,aiau,ar,kyaku,iau,noun,4
794,adiaŭ,aiau,eo,1599,berbiau,əiau,id,kyaku,iau,noun,4
794,adiaŭ,aiau,eo,1619,aparatur,aaau,id,kyaku,au,noun,4
794,adiaŭ,aiau,eo,1653,乘虚而入,ɤyau,zh-cn,kyaku,au,noun,4
795,吗玩意儿,aaia,zh-cn,650,ぴかぴか,iaia,ja,kyaku,aia,noun,4
795,吗玩意儿,aaia,zh-cn,689,或いは,aɯia,ja,kyaku,ia,noun,4
795,吗玩意儿,aaia,zh-cn,708,靴下,ɯɯia,ja,kyaku,ia,noun,4
795,吗玩意儿,aaia,zh-cn,734,あら挽き,aaii,ja,to,ai,noun,4
795,吗玩意儿,aaia,zh-cn,739,أثيوبيا,auia,ar,kyaku,ia,noun,4
795,吗玩意儿,aaia,zh-cn,756,أقاقيا,aaia,ar,kyaku,aia,noun,4
795,吗玩意儿,aaia,zh-cn,805,amonia,aoia,id,kyaku,ia,noun,4
795,吗玩意儿,aaia,zh-cn,856,alaihi,aaii,id,to,ai,noun,4
795,吗玩意儿,aaia,zh-cn,883,aglutina,auia,ro,kyaku,ia,noun,4
795,吗玩意儿,aaia,zh-cn,963,alfavita,aaia,ro,kyaku,aia,noun,4
795,吗玩意儿,aaia,zh-cn,975,aluniza,auia,ro,kyaku,ia,noun,4
795,吗玩意儿,aaia,zh-cn,1067,applaudira,aoia,fr,kyaku,ia,noun,4
795,吗玩意儿,aaia,zh-cn,1077,お上さん,oaia,ja,kyaku,aia,noun,4
795,吗玩意儿,aaia,zh-cn,1082,abubilla,auia,es,kyaku,ia,noun,4
795,吗玩意儿,aaia,zh-cn,1094,analiza,aaia,ro,kyaku,aia,noun,4
795,吗玩意儿,aaia,zh-cn,1208,chí tái chí tam,iaia,vi,kyaku,aia,noun,4
795,吗玩意儿,aaia,zh-cn,1245,えぞ鹿,eoia,ja,kyaku,ia,noun,4
795,吗玩意儿,aaia,zh-cn,1372,bégonia,eoia,id,kyaku,ia,noun,4
795,吗玩意儿,aaia,zh-cn,1413,おうし座,oɯia,ja,kyaku,ia,noun,4
795,吗玩意儿,aaia,zh-cn,1443,afoniza,aoia,ro,kyaku,ia,noun,4
795,吗玩意儿,aaia,zh-cn,1451,alnajli,aaii,eo,to,ai,noun,4
795,吗玩意儿,aaia,zh-cn,1472,actualisa,aaia,fr,kyaku,aia,noun,4
795,吗玩意儿,aaia,zh-cn,1517,ababilla,aaia,es,kyaku,aia,noun,4
795,吗玩意儿,aaia,zh-cn,1616,abadiah,aaia,id,kyaku,aia,noun,4
795,吗玩意儿,aaia,zh-cn,1627,apartiga,aaia,eo,kyaku,aia,noun,4
795,吗玩意儿,aaia,zh-cn,1646,Afrodita,aoia,eo,kyaku,ia,noun,4
796,disqualifie,iaii,fr,19,resanigi,eaii,eo,kyaku,aii,verb,4
796,disqualifie,iaii,fr,59,fortikigi,oiii,eo,kyaku,ii,verb,4
796,disqualifie,iaii,fr,140,menyakiti,əaii,id,kyaku,aii,verb,4
796,disqualifie,iaii,fr,181,organizi,oaii,eo,kyaku,aii,verb,4
796,disqualifie,iaii,fr,222,senarmigi,eaii,eo,kyaku,aii,verb,4
796,disqualifie,iaii,fr,242,menghadiri,əaii,id,kyaku,aii,verb,4
796,disqualifie,iaii,fr,254,origini,oiii,eo,kyaku,ii,verb,4
796,disqualifie,iaii,fr,268,klasifiki,aiii,eo,kyaku,ii,verb,4
796,disqualifie,iaii,fr,359,mewakili,əaii,id,kyaku,aii,verb,4
796,disqualifie,iaii,fr,402,貸し切り,aiii,ja,kyaku,ii,verb,4
796,disqualifie,iaii,fr,1105,caminiti,ɑiii,en,kyaku,ii,verb,4
796,disqualifie,iaii,fr,1139,amasigi,aaii,eo,kyaku,aii,verb,4
796,disqualifie,iaii,fr,1408,ĉasakiri,aaii,eo,kyaku,aii,verb,4
796,disqualifie,iaii,fr,1429,dihadiri,iaii,id,kyaku,aii,verb,4
796,disqualifie,iaii,fr,1442,alkadrigi,aaii,eo,kyaku,aii,verb,4
797,pluraj,uai,eo,3,ぴったり,iai,ja,kyaku,ai,adjective,3
797,pluraj,uai,eo,17,高い,aai,ja,kyaku,ai,adjective,3
797,pluraj,uai,eo,50,苦い,iai,ja,kyaku,ai,adjective,3
797,pluraj,uai,eo,102,kucai,uai,id,kyaku,ai,adjective,3
797,pluraj,uai,eo,124,mubazir,uai,id,kyaku,ai,adjective,3
797,pluraj,uai,eo,128,ramai,aai,id,kyaku,ai,adjective,3
797,pluraj,uai,eo,153,粗い,aai,ja,kyaku,ai,adjective,3
797,pluraj,uai,eo,244,浅い,aai,ja,kyaku,ai,adjective,3
797,pluraj,uai,eo,294,臭い,ɯai,ja,kyaku,ai,adjective,3
797,pluraj,uai,eo,353,甘い,aai,ja,kyaku,ai,adjective,3
797,pluraj,uai,eo,375,痛み,iai,ja,kyaku,ai,adjective,3
797,pluraj,uai,eo,416,abadi,aai,id,kyaku,ai,adjective,3
797,pluraj,uai,eo,430,深い,ɯai,ja,kyaku,ai,adjective,3
797,pluraj,uai,eo,481,痛い,iai,ja,kyaku,ai,adjective,3
797,pluraj,uai,eo,719,إباحي,iai,ar,kyaku,ai,adjective,3
797,pluraj,uai,eo,752,tripartí,iai,es,kyaku,ai,adjective,3
797,pluraj,uai,eo,1219,うざい,ɯai,ja,kyaku,ai,adjective,3
797,pluraj,uai,eo,1270,bigamie,iai,fr,kyaku,ai,adjective,3
797,pluraj,uai,eo,1403,disuadí,iai,es,kyaku,ai,adjective,3
798,abajaban,aaaa,es,7,berbicara,əiaa,id,kyaku,aa,verb,4
798,abajaban,aaaa,es,9,輝く,aaaɯ,ja,to,aa,verb,4
798,abajaban,aaaa,es,13,煌く,aaaɯ,ja,to,aa,verb,4
798,abajaban,aaaa,es,76,mengatakan,əaaa,id,kyaku,aaa,verb,4
798,abajaban,aaaa,es,138,mengadakan,əaaa,id,kyaku,aaa,verb,4
798,abajaban,aaaa,es,228,menawarkan,əaaa,id,kyaku,aaa,verb,4
798,abajaban,aaaa,es,302,dikalahkan,iaaa,id,kyaku,aaa,verb,4
798,abajaban,aaaa,es,417,perjalanan,əaaa,id,kyaku,aaa,verb,4
798,abajaban,aaaa,es,465,mengalahkan,əaaa,id,kyaku,aaa,verb,4
798,abajaban,aaaa,es,524,kejahatan,əaaa,id,kyaku,aaa,verb,4
798,abajaban,aaaa,es,775,aukana,œiaa,is,kyaku,aa,verb,4
798,abajaban,aaaa,es,780,marramáu,aaau,es,to,aa,verb,4
798,abajaban,aaaa,es,782,المؤطر,auaa,ar,kyaku,aa,verb,4
798,abajaban,aaaa,es,799,أبارك,aaaa,ar,kyaku,aaa,verb,4
798,abajaban,aaaa,es,824,bải hoải bài hoài,aaaa,vi,kyaku,aaa,verb,4
798,abajaban,aaaa,es,826,仔细观察,ɯiaa,zh-cn,kyaku,aa,verb,4
798,abajaban,aaaa,es,835,asparaga,aaaa,id,kyaku,aaa,verb,4
798,abajaban,aaaa,es,837,agrupará,auaa,es,kyaku,aa,verb,4
798,abajaban,aaaa,es,850,劈里啪啦,iiaa,zh-cn,kyaku,aa,verb,4
798,abajaban,aaaa,es,983,accaparâmes,aaaa,fr,kyaku,aaa,verb,4
